timestamp,comment,message,cleaned_comment,toxic,severe_toxic,obscene,threat,insult,identity_hate,is_toxic
2025-07-08 10:39:53,Solo Op Devil,w mods,solo op devil,0.09912198781967163,0.00034082194906659424,0.008559592999517918,0.00045798797509633005,0.0031655533239245415,0.0006809844635426998,False
2025-07-08 10:39:56,Lakshya Jain,so fast mods.. OP,lakshya jain,0.0011211999226361513,0.00010845617362065241,0.00017893564654514194,0.00010857268352992833,0.0002096129028359428,0.00016763195162639022,False
2025-07-08 10:39:59,Thorrrr,w mods :check_mark::check_mark:,thorrrr,0.02531200461089611,0.0001521917147329077,0.001188691589049995,0.00023180463176686317,0.0008100271807052195,0.00032258316059596837,False
2025-07-08 10:40:00,Smash Gaming,W mods,smash gaming,0.002711905399337411,0.00010244188888464123,0.0003164375084452331,0.00011973265645792708,0.0002293833385920152,0.00015594651631545275,False
2025-07-08 10:40:05,S8UL_ARPITT_18🤡🚀,aaj itte kaha se aa rha??whatsapp raid??,s8ul_arpitt_18,0.0019779198337346315,9.294833580497652e-05,0.00023834484454710037,9.174158913083375e-05,0.00022642877593170851,0.0001548937289044261,False
2025-07-08 10:40:05,Mrinmoy Dey🚀,W mods:moai::red_heart:,mrinmoy dey,0.0045747957192361355,0.00010073868907056749,0.00028061866760253906,0.0001224606967298314,0.00028965200181119144,0.0002150939399143681,False
2025-07-08 10:40:06,Mx.player( siva),ww mods,mxplayer siva,0.0010227491147816181,0.0001007152532110922,0.0001945176481967792,9.905718616209924e-05,0.00018931805971078575,0.0001367763034068048,False
2025-07-08 10:40:06,GM MAX,is hater ki fielding set kerni padegi:face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out:,gm max,0.0009010148351080716,0.00010320451838197187,0.00018747930880635977,0.0001002786448225379,0.00018551878747530282,0.0001366691431030631,False
2025-07-08 10:40:12,Deepansh ,mods reflex :hundred_points::face_with_tears_of_joy::face_with_tears_of_joy:,deepansh,0.001322150812484324,0.0001072433587978594,0.00024272873997688293,9.840427810559049e-05,0.00018317383364774287,0.00015125510981306434,False
2025-07-08 10:40:14,Sonam Kumar ,w,sonam kumar,0.001878530951216817,9.937877621268854e-05,0.00021958562138024718,9.017430420499295e-05,0.00024219104670919478,0.00017991062486544251,False
2025-07-08 10:40:19,Soul sid,w mods :heart_exclamation:,soul sid,0.03681831434369087,0.0002777313347905874,0.002192015526816249,0.0003083671908825636,0.001257771742530167,0.0005501408013515174,False
2025-07-08 10:40:20,Mr.X,@Snax Gaming chichaa temp mod dedo chat sambalta hu,mrx,0.002003113040700555,9.315409988630563e-05,0.000257590290857479,8.608541247667745e-05,0.0002114097005687654,0.0001401921472279355,False
2025-07-08 10:40:22,Flash⚡,bhai kya bande hai bhai snax bhai jese ache bande ko itna hate deto ho bhai Kamal hai yr.,flash,0.046598758548498154,0.00017148599727079272,0.0018855794332921505,0.0002519769186619669,0.0015335907228291035,0.0003498164005577564,False
2025-07-08 10:40:24,Nightbot,LIKE and SUBSCRIBE,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:40:26,Karan Pawar,karni padegi,karan pawar,0.0018562308978289366,0.00010170555469812825,0.00020369696721900254,9.775641228770837e-05,0.00023685059568379074,0.00019022189371753484,False
2025-07-08 10:40:28,PhoeniXoG🚀,Chat just ignore and spam :face-red-heart-shape:,phoenixog,0.0029526366852223873,0.00011198459105798975,0.00037898242590017617,9.543457417748868e-05,0.00024098128778859973,0.0001572629698785022,False
2025-07-08 10:40:29,BHARGAV GG,w mods,bhargav gg,0.14638562500476837,0.0012132058618590236,0.02289848029613495,0.0012194273294880986,0.013355851173400879,0.01069717388600111,False
2025-07-08 10:40:29,TARUN ,yo,tarun,0.0037451963871717453,0.00012131910625612363,0.0003428342752158642,0.00010614791244734079,0.00031452972325496376,0.0002061337436316535,False
2025-07-08 10:40:32,Daaku gaming ,hi,daaku gaming,0.0016198994126170874,0.000104452898085583,0.00024730595760047436,0.0001095455590984784,0.00019996865012217313,0.000152816268382594,False
2025-07-08 10:40:38,ABHISHEK ,bro BMW chalo ge na bro,abhishek,0.006545425858348608,0.00012441360740922391,0.0005110934725962579,0.00011489864118630067,0.00036671606358140707,0.00024089815269690007,False
2025-07-08 10:40:38,ABHISHEK ,bro BMW chalo ge na bro,abhishek,0.006545425858348608,0.00012441360740922391,0.0005110934725962579,0.00011489864118630067,0.00036671606358140707,0.00024089815269690007,False
2025-07-08 10:40:42,Daksh Rajput,! specs,daksh rajput,0.0033987564966082573,0.00010222895798506215,0.0002516040694899857,0.00011106426973128691,0.00028516535530798137,0.00023353943834081292,False
2025-07-08 10:40:43,Solo Op Devil,whatsapp raid aa rha hai guys:clown_face::clown_face::clown_face:,solo op devil,0.09912198781967163,0.00034082194906659424,0.008559592999517918,0.00045798797509633005,0.0031655533239245415,0.0006809844635426998,False
2025-07-08 10:40:45,SAMMU💎,device,sammu,0.0026606153696775436,0.00010395814751973376,0.00023117955424822867,0.00010452175047248602,0.00024020046112127602,0.00019063240324612707,False
2025-07-08 10:40:50,Deepansh ,:heart_suit::heart_suit::heart_suit::heart_suit:,deepansh,0.001322150812484324,0.0001072433587978594,0.00024272873997688293,9.840427810559049e-05,0.00018317383364774287,0.00015125510981306434,False
2025-07-08 10:40:51,S8UL_ARPITT_18🤡🚀,itte nalle log h bhaiii hate dene aa rhee,s8ul_arpitt_18,0.0019779198337346315,9.294833580497652e-05,0.00023834484454710037,9.174158913083375e-05,0.00022642877593170851,0.0001548937289044261,False
2025-07-08 10:40:52,priyanshu,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,priyanshu,0.0029193994123488665,9.3138383817859e-05,0.0002256767766084522,8.655707642901689e-05,0.00028635759372264147,0.0001933751773322001,False
2025-07-08 10:40:53,Mrinmoy Dey🚀,:red_heart::red_heart::red_heart:,mrinmoy dey,0.0045747957192361355,0.00010073868907056749,0.00028061866760253906,0.0001224606967298314,0.00028965200181119144,0.0002150939399143681,False
2025-07-08 10:40:54,Bwni,6 kills orr chahiye,bwni,0.010047477670013905,0.00010083325469167903,0.000482759322039783,0.0001096082414733246,0.0004963511601090431,0.00023847031116019934,False
2025-07-08 10:40:54,Priyanshu 17,amo,priyanshu 17,0.0015236434992402792,9.427023178432137e-05,0.00018831490888260305,9.371890337206423e-05,0.0002203942131018266,0.0001580760144861415,False
2025-07-08 10:40:56,Anurag,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,anurag,0.007339762058109045,0.00014152358926367015,0.0004838107561226934,0.00014155314420349896,0.0004335459088906646,0.00029292007093317807,False
2025-07-08 10:40:56,VK18 ♾️,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,vk18,0.001924338168464601,9.667467384133488e-05,0.00024286996631417423,9.060182492248714e-05,0.0002108894695993513,0.00015414641529787332,False
2025-07-08 10:40:57,BHARGAV GG,@Tarun kya re jaldi agaya:_baigan:,bhargav gg,0.14638562500476837,0.0012132058618590236,0.02289848029613495,0.0012194273294880986,0.013355851173400879,0.01069717388600111,False
2025-07-08 10:40:57,Be like a pro,:face-red-heart-shape::face-red-heart-shape:,be like a pro,0.007775512523949146,9.137393499258906e-05,0.0003902101016137749,0.00013455748558044434,0.00039797514909878373,0.0001867476530605927,False
2025-07-08 10:40:57,Shahil Hassan,:red_heart::red_heart::red_heart::orange_heart::orange_heart::yellow_heart:,shahil hassan,0.001139796688221395,0.00010582137474557385,0.0002006903087021783,9.381198469782248e-05,0.0001894802408060059,0.00015966646606102586,False
2025-07-08 10:40:59,sandyyyyhere,jab bhi aata hu joker bhai dead:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::person_gesturing_ok:,sandyyyyhere,0.08923038095235825,0.0002028606104431674,0.0026192800141870975,0.0002854558697436005,0.003248610533773899,0.0011332310969009995,False
2025-07-08 10:41:00,Nishant,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,nishant,0.026304999366402626,0.00020385142124723643,0.0015588150126859546,0.00023739002062939107,0.0008830357110127807,0.0006488659419119358,False
2025-07-08 10:41:00,VIKRANT SINGH🚀,stream ke maze loh guys chat hum sambhal lenge,vikrant singh,0.004776081070303917,0.000111628498416394,0.0003729660820681602,0.00011887103028129786,0.00034936913289129734,0.00024235481396317482,False
2025-07-08 10:41:01,manas k,kya hua,manas k,0.001605999656021595,0.00010734424722613767,0.0002042189153144136,9.649535058997571e-05,0.00022628546867053956,0.00018123086192645133,False
2025-07-08 10:41:01,Pratiksha Bellad,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,pratiksha bellad,0.0049087610095739365,0.00011232553515583277,0.0003840913705062121,9.164331277133897e-05,0.0003695163468364626,0.00019965316460002214,False
2025-07-08 10:41:01,Anxiety Gaming,cover me jaao,anxiety gaming,0.0008260863251052797,0.00011223730689380318,0.00018385029397904873,0.00011278059537289664,0.0001778580481186509,0.0001445985253667459,False
2025-07-08 10:41:03,Adnan Sami,6 more to go,adnan sami,0.002382845850661397,0.00010625931463437155,0.00021763736731372774,0.00011115846427856013,0.0002536265237722546,0.00021773678599856794,False
2025-07-08 10:41:05,KAMLESH GAMING,off,kamlesh gaming,0.0011005396954715252,0.00010445409861858934,0.0002055128279607743,0.000104058715805877,0.00018289405852556229,0.00014148149057291448,False
2025-07-08 10:41:06,Amit Sishodiya,Off,amit sishodiya,0.00202539493329823,9.767851588549092e-05,0.00020524102728813887,9.328361920779571e-05,0.00023227233032230288,0.00018998459563590586,False
2025-07-08 10:41:08,Narendra Prathap Singh ⚕️,mods ne 1s me ban kr diya,narendra prathap singh,0.0038057828787714243,9.82290439424105e-05,0.0002792727027554065,0.00010472327267052606,0.00031370975193567574,0.00023428165877703577,False
2025-07-08 10:41:09,arshad,!phone,arshad,0.09201961010694504,0.00044474692549556494,0.00846527237445116,0.00039317941991612315,0.0029564755968749523,0.0009589256369508803,False
2025-07-08 10:41:10,ROHIT JADHAV,off,rohit jadhav,0.006778779439628124,0.00010851027036551386,0.00047604963765479624,0.00010726637265179306,0.0004104901454411447,0.0002486538724042475,False
2025-07-08 10:41:10,Aruj Sharma,off?,aruj sharma,0.0012019131099805236,0.00010107758862432092,0.0001891237625386566,9.459602733841166e-05,0.00019921314378734678,0.00015480558795388788,False
2025-07-08 10:41:11,Gaming with Knight Hulk,lag ??,gaming with knight hulk,0.011000899598002434,0.00011224855552427471,0.0007133784238249063,0.00018395217193756253,0.0005169128999114037,0.00020940815738867968,False
2025-07-08 10:41:12,Krishna Gupta,off,krishna gupta,0.04947708174586296,0.00019138859352096915,0.001169655122794211,0.00026219457504339516,0.0015249236021190882,0.0015875115059316158,False
2025-07-08 10:41:14,Arpit Gawande,:buffering::buffering::buffering:,arpit gawande,0.003123654518276453,0.00010798476432682946,0.0002831637975759804,9.578658500686288e-05,0.00029523257398977876,0.00022129566059447825,False
2025-07-08 10:41:14,Zodiac18op ,:buffering::buffering::buffering:,zodiac18op,0.0011128182522952557,9.976208093576133e-05,0.00020468559523578733,9.462120215175673e-05,0.0001792394177755341,0.00014022797404322773,False
2025-07-08 10:41:14,Aman Pachori,Aaj tak kisi controversy m ni pada snax bhai fir b saale ye low lifers idhr aakr baj rhe h,aman pachori,0.00351069588214159,9.808434697333723e-05,0.00023536347725894302,0.00010631911573000252,0.0002778272028081119,0.00022366658959072083,False
2025-07-08 10:41:17,SboY333,off,sboy333,0.005216761492192745,0.00010993011528626084,0.0004287590563762933,0.00010982010280713439,0.00032247122726403177,0.00019267726747784764,False
2025-07-08 10:41:17, DHRUV,off,dhruv,0.0030881839338690042,0.0001085646144929342,0.00029858777998015285,9.328646410722286e-05,0.00025916515733115375,0.0001876118330983445,False
2025-07-08 10:41:18,MEHUL GOENKA,Bhai leg ,mehul goenka,0.003482232568785548,0.00010981109517160803,0.00024502279120497406,0.00012814986985176802,0.0002591332886368036,0.0002725207305047661,False
2025-07-08 10:41:19,Arbaaz Khan,snax bhai sensi chaahiye aapki,arbaaz khan,0.0014981291024014354,0.0001036753092193976,0.000183940413990058,0.00010290273348800838,0.00021343264961615205,0.0001829920947784558,False
2025-07-08 10:41:20,Dhaval Gandhi,off,dhaval gandhi,0.003424560185521841,0.00010248996841255575,0.0002356360637350008,0.0001030290950438939,0.0002635062555782497,0.0002674420247785747,False
2025-07-08 10:41:20,TARUN ,ignore it chat spread love :red_heart::red_heart:,tarun,0.0037451963871717453,0.00012131910625612363,0.0003428342752158642,0.00010614791244734079,0.00031452972325496376,0.0002061337436316535,False
2025-07-08 10:41:23,Sahil Bhartiya,Lag,sahil bhartiya,0.0027252237778156996,9.784669236978516e-05,0.00021693421876989305,0.00010310782818123698,0.0002722947683651,0.00022403239563573152,False
2025-07-08 10:41:24,ALLINONE,lag,allinone,0.0029786499217152596,9.95649752439931e-05,0.00024522378225810826,9.261875675292686e-05,0.0002880409883800894,0.00019089833949692547,False
2025-07-08 10:41:23,vaibhav 01,Hi,vaibhav 01,0.0010222630808129907,0.00010092482989421114,0.000183306256076321,0.00010132241732208058,0.00019108172273263335,0.0001412969286320731,False
2025-07-08 10:41:24,Shortz clip,offf,shortz clip,0.0009381111012771726,0.00010368450602982193,0.0002144435711670667,9.134301217272878e-05,0.00018473189265932888,0.00013167898578103632,False
2025-07-08 10:41:24,Jemil Shah,Light gyi,jemil shah,0.0015864175511524081,0.00010829432721948251,0.0002082121791318059,0.00010061618377221748,0.00022125261602923274,0.00018528811051510274,False
2025-07-08 10:41:25,Gaurav Kanojia,off,gaurav kanojia,0.0014571754727512598,0.00010351301170885563,0.00018861176795326173,0.00010488757834536955,0.0002173223765566945,0.000177810390596278,False
2025-07-08 10:41:25,GaMe ON VaRuN,?,game on varun,0.0019075659802183509,9.518863225821406e-05,0.00024547360953874886,0.00010028533142758533,0.00019892236741725355,0.00014210640802048147,False
2025-07-08 10:41:25,Prasoon Prakash,Chat kal ke stream ko delete kyu kiya snax ne,prasoon prakash,0.0011109170736745,0.00010099598148372024,0.00018569736857898533,9.994928404921666e-05,0.0001872420689323917,0.00015090273518580943,False
2025-07-08 10:41:26,Maneesh Rana,Hi,maneesh rana,0.0022188089787960052,0.00010338013817090541,0.00024647644022479653,9.032594243763015e-05,0.0002473779022693634,0.00018169144459534436,False
2025-07-08 10:41:26,Sa ovi🚀,lag,sa ovi,0.03691227734088898,0.00020246236817911267,0.002170162508264184,0.00022677748347632587,0.001080343034118414,0.00043388886842876673,False
2025-07-08 10:41:26,iTzMePhantom,off?,itzmephantom,0.006279435008764267,0.00011485504364827648,0.0004298480344004929,0.0001225067098857835,0.00034103289362974465,0.00023876334307715297,False
2025-07-08 10:41:26,Nihal Saini,lag,nihal saini,0.003326606936752796,0.00010765381739474833,0.00027072837110608816,0.00010485047096153721,0.00028758440748788416,0.00024385748838540167,False
2025-07-08 10:41:26,HARSHIT SHUKLA,@mods buffer ho rha h kya ?,harshit shukla,0.004233619198203087,0.0001034616943798028,0.0002827596617862582,0.0001096272753784433,0.0003073967818636447,0.00022725605231244117,False
2025-07-08 10:41:26,Pubg plays,lag,pubg plays,0.014064619317650795,0.00010572505561867729,0.0006674897158518434,0.00011441844253567979,0.0006952463299967349,0.0002846728602889925,False
2025-07-08 10:41:26,Arush Shukla,Hello ,arush shukla,0.0026704154442995787,0.00010194402420893312,0.00023395575408358127,0.00010761943849502131,0.00023855126346461475,0.00020824414968956262,False
2025-07-08 10:41:28,_RAIYAN_💜,lag,_raiyan_,0.0007714821258559823,0.00011185897164978087,0.00017687209765426815,0.00010892433056142181,0.00018173233547713608,0.00013841369946021587,False
2025-07-08 10:41:28,Dhruv Kumar,off ??,dhruv kumar,0.0018839541589841247,9.55392824835144e-05,0.0002043962012976408,8.925481233745813e-05,0.00023146363673731685,0.00017495272913947701,False
2025-07-08 10:41:30,Tanishq Sharma,off,tanishq sharma,0.0011425621341913939,0.0001075647451216355,0.00017379286873620003,0.00010437713353894651,0.0002103994193021208,0.00017097970703616738,False
2025-07-08 10:41:30,YASH,off,yash,0.05148252099752426,0.00017409688734915107,0.0025603591930121183,0.00017052040493581444,0.0017286998918280005,0.00035401119384914637,False
2025-07-08 10:41:31,Kartik,lag,kartik,0.002087544184178114,0.00010955015022773296,0.0001935349137056619,0.00011696539877448231,0.0002390275476500392,0.00020860582299064845,False
2025-07-08 10:41:31,THE FLASH BGMI ,:buffering::buffering:,the flash bgmi,0.16885723173618317,0.0007715729880146682,0.017402755096554756,0.00045329329441301525,0.024408431723713875,0.003939173649996519,False
2025-07-08 10:41:32,SOUL on TOP🚀,lag?,soul on top,0.021591652184724808,0.00014694000128656626,0.0010885135270655155,0.00023655789846088737,0.0006147589883767068,0.0002963255683425814,False
2025-07-08 10:41:33,Rajesh Negi,buffering,rajesh negi,0.0031652448233217,0.00011186664778506383,0.0003125171933788806,9.903414320433512e-05,0.00029766486841253936,0.00021860295964870602,False
2025-07-08 10:41:34,Thorrrr,lag :crying_face::crying_face:,thorrrr,0.02531200461089611,0.0001521917147329077,0.001188691589049995,0.00023180463176686317,0.0008100271807052195,0.00032258316059596837,False
2025-07-08 10:41:37,Rohan Upadhyay,lag,rohan upadhyay,0.0009270806913264096,0.0001041105279000476,0.00016998453065752983,0.00010613232007017359,0.00018400655244477093,0.00014920324611011893,False
2025-07-08 10:41:37,Jeshmal Debbarma,Lag h stream m,jeshmal debbarma,0.0020368921104818583,9.428704652236775e-05,0.00018132211698684841,0.00010126233974006027,0.0002454513742122799,0.00019508918921928853,False
2025-07-08 10:41:37,DaasaOG,:buffering::buffering:,daasaog,0.011935490183532238,0.00013707882317248732,0.0006511102546937764,0.0001619537506485358,0.0005390586447902024,0.00029280391754582524,False
2025-07-08 10:41:37,Mrinmoy Dey🚀,:face-red-heart-shape:,mrinmoy dey,0.0045747957192361355,0.00010073868907056749,0.00028061866760253906,0.0001224606967298314,0.00028965200181119144,0.0002150939399143681,False
2025-07-08 10:41:38,Sami Naser,:optical_disk::optical_disk::optical_disk::optical_disk:,sami naser,0.0018804122228175402,0.00010396231664344668,0.000198399749933742,0.00010050763376057148,0.00023014766338746995,0.0002008765732171014,False
2025-07-08 10:41:39,Spectral Snapshots,lag,spectral snapshots,0.0007038396433927119,0.00011586221808101982,0.00018677953630685806,0.00011531363998074085,0.00018207714310847223,0.00014355975145008415,False
2025-07-08 10:41:39,Podcastgyan,off,podcastgyan,0.002033549826592207,0.0001003949946607463,0.00019202324619982392,0.0001035251552821137,0.0002425700513413176,0.0001818106829887256,False
2025-07-08 10:41:40,Mohammed Danish Shariff,Lag ,mohammed danish shariff,0.006780833937227726,0.00013208365999162197,0.0004714160750154406,0.00012083281762897968,0.0004037978651467711,0.00036117093986831605,False
2025-07-08 10:41:40,Vishnu🚀,:buffering:,vishnu,0.0008563015726394951,0.00010875194129766896,0.00017974858928937465,0.00010825014032889158,0.00017948671302292496,0.00014541263226419687,False
2025-07-08 10:41:40,Mohammed Saad,off,mohammed saad,0.0021602753549814224,0.00010607930744299665,0.00020358707115519792,0.00010310929792467505,0.00023832345323171467,0.00023493569460697472,False
2025-07-08 10:41:40,SYLESH_ KOMMIREDDY,hi,sylesh_ kommireddy,0.0013133028987795115,9.951589890988544e-05,0.00018425848975311965,0.0001038663976942189,0.00020164376473985612,0.00015403020370285958,False
2025-07-08 10:41:40,WALID,:buffering::buffering::buffering::buffering::buffering::buffering:,walid,0.003960443194955587,0.00011060589895350859,0.0002691769041121006,0.00010207115701632574,0.00029605417512357235,0.00024265656247735023,False
2025-07-08 10:41:41,SAMMU💎,device,sammu,0.0026606153696775436,0.00010395814751973376,0.00023117955424822867,0.00010452175047248602,0.00024020046112127602,0.00019063240324612707,False
2025-07-08 10:41:42,chetan,:buffering::buffering::buffering:,chetan,0.002739599673077464,0.00010249367915093899,0.00025356534752063453,9.4885217549745e-05,0.00028808770002797246,0.00020287280494812876,False
2025-07-08 10:41:42,MARCoo,:buffering:,marcoo,0.0016142757376655936,0.00010355971608078107,0.00023600076383445412,9.1820620582439e-05,0.00022211711620911956,0.00015707309648860246,False
2025-07-08 10:41:42,Laksh Arshid,buffer hora kya ?,laksh arshid,0.009216077625751495,0.00013366233906708658,0.000571642245631665,0.00016553229943383485,0.00047180199180729687,0.00029780055047012866,False
2025-07-08 10:41:43,VLARIYAN SO2,bufffer,vlariyan so2,0.002725086407735944,9.376091475132853e-05,0.00024812360061332583,0.00010561320959823206,0.00023474046611227095,0.00017044106789398938,False
2025-07-08 10:41:43,CRF NINJA YT,offf,crf ninja yt,0.032608404755592346,0.00014381500659510493,0.0011536298552528024,0.0002835928462445736,0.001081246417015791,0.0005019894451834261,False
2025-07-08 10:41:43,Raj Roy,buffer kyu ho raha,raj roy,0.001527702552266419,0.00010502969962544739,0.00020647207566071302,9.139467147178948e-05,0.0002504628791939467,0.0001809562963899225,False
2025-07-08 10:41:44,Nithin Nikki 🚀,lag,nithin nikki,0.006552766542881727,0.00013258653052616864,0.0004652046482078731,0.0001609236205695197,0.0003877574927173555,0.0003922995529137552,False
2025-07-08 10:41:44,Kushagra Singh,stream lag hi rhi kya?,kushagra singh,0.0031293854117393494,0.00010961974476231262,0.00027497325208969414,0.00011590706708375365,0.00028262168052606285,0.00023332354612648487,False
2025-07-08 10:41:45,Preet Singh,Pag,preet singh,0.003306371858343482,0.00010589213343337178,0.0002969511260744184,9.43795166676864e-05,0.0003015403635799885,0.0002154461690224707,False
2025-07-08 10:41:45,Saurav Singh,offf,saurav singh,0.0018939621513709426,0.00010271597420796752,0.00021549445227719843,0.00010342085442971438,0.00023390199930872768,0.00019523748778738081,False
2025-07-08 10:41:46,Nightbot,Refresh,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,SUBSCRIBE Kro Jii 3M Ko Jaane Ka Hai,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,DEVICE - I PHONE 16 PRO MAX :smiling_face_with_horns:,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,wait and refresh,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,wait and refresh,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,wait and refresh,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,LIKE and SUBSCRIBE,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,wait and refresh,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,wait and refresh,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,Refresh,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,wait and refresh,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,wait and refresh,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:46,Nightbot,@Arush Shukla Hello welcome to the stream And don't forget to Hit the Like And Subscribe button ,nightbot,0.015784339979290962,0.0001119971857406199,0.0007400682079605758,0.00015662935038562864,0.0006461266311816871,0.00021564634516835213,False
2025-07-08 10:41:47,Arpit H,Off???,arpit h,0.0013824201887473464,9.697058703750372e-05,0.00020666075579356402,8.75402256497182e-05,0.00021184192155487835,0.00015375360089819878,False
2025-07-08 10:41:47,Aditya Patil,lag,aditya patil,0.0014412029413506389,0.00010345340706408024,0.00019984800019301474,9.104499622480944e-05,0.0002310072595719248,0.00017349864356219769,False
2025-07-08 10:41:48,ASHISH LOHIA,!membership,ashish lohia,0.004307945258915424,0.00011132936197100207,0.0003482111496850848,0.00010511867731111124,0.0003218256460968405,0.00022291993082035333,False
